Date,Stock Name,Stock Symbol,Open,High,Low,Close,Volume
2023-10-03,TCS,TCS.NS,3420.478494882021,3420.478494882021,3368.119435382542,3400.783447265625,1948148.0
2023-10-04,TCS,TCS.NS,3374.1196419410794,3433.834243163027,3365.4092394076893,3423.9140625,1788138.0
2023-10-05,TCS,TCS.NS,3439.6416235964984,3507.389207629069,3436.9316729782313,3473.854248046875,2990768.0
2023-10-06,TCS,TCS.NS,3475.4508469955413,3517.9866016671385,3460.0141242693285,3504.87255859375,2075691.0
2023-10-09,TCS,TCS.NS,3527.7614631249207,3560.6189898569937,3514.1635096957716,3521.277099609375,4233074.0
2023-10-10,TCS,TCS.NS,3522.922711444885,3530.6168538777047,3485.4680239855466,3512.13134765625,1848148.0
2023-10-11,TCS,TCS.NS,3532.5522093310296,3532.5522093310296,3489.000195791332,3493.742431640625,2426417.0
2023-10-12,TCS,TCS.NS,3459.9653624997713,3473.176044824493,3424.2528075378136,3428.5595703125,4241281.0
2023-10-13,TCS,TCS.NS,3416.413814741517,3461.9014774307097,3411.574701689475,3455.949462890625,2890357.0
2023-10-16,TCS,TCS.NS,3451.254890069347,3459.6264598288785,3405.8641112393857,3410.65478515625,1671104.0
2023-10-17,TCS,TCS.NS,3416.4136288810546,3420.4299979818234,3390.621252230761,3394.2021484375,1672065.0
2023-10-18,TCS,TCS.NS,3398.0248472112694,3409.3483233699676,3371.893639328984,3375.0390625,1408245.0
2023-10-19,TCS,TCS.NS,3366.548984827412,3373.6809818883803,3349.471137616715,3353.10986328125,1514545.0
2023-10-20,TCS,TCS.NS,3348.015399624975,3395.6585388925573,3341.8539667599803,3390.85546875,1481211.0
2023-10-23,TCS,TCS.NS,3369.9448486230003,3375.718245484854,3300.37246708019,3308.959716796875,1106272.0
2023-10-25,TCS,TCS.NS,3289.8931629320496,3323.3694390332607,3276.9877685340816,3289.505126953125,1518537.0
2023-10-26,TCS,TCS.NS,3268.109314146672,3273.5915659558614,3231.1883310329567,3237.738037109375,1984471.0
2023-10-27,TCS,TCS.NS,3250.594594393745,3262.238515328887,3237.980346714008,3251.516357421875,1108851.0
2023-10-30,TCS,TCS.NS,3250.5947303259786,3282.470059977352,3234.8269200669347,3278.297607421875,910972.0
2023-10-31,TCS,TCS.NS,3298.140715082908,3298.140715082908,3250.643266727133,3268.788330078125,999811.0
2023-11-01,TCS,TCS.NS,3255.446399892335,3271.553919461009,3212.752020877354,3231.81884765625,1563475.0
2023-11-02,TCS,TCS.NS,3243.9963552576946,3275.7745564381084,3243.9963552576946,3260.39501953125,1245384.0
2023-11-03,TCS,TCS.NS,3281.645029764771,3287.369862763726,3245.063759100798,3251.4677734375,1402598.0
2023-11-06,TCS,TCS.NS,3274.852806008362,3291.6395062895076,3259.3275778909892,3279.947021484375,1099852.0
2023-11-07,TCS,TCS.NS,3277.764247850636,3303.13820136962,3266.120325122925,3270.438232421875,1191144.0
2023-11-08,TCS,TCS.NS,3271.4081010788814,3301.0030671996815,3269.5645749970417,3281.20849609375,992899.0
2023-11-09,TCS,TCS.NS,3289.504941002282,3290.863303747934,3242.8806914278243,3248.120361328125,2112352.0
2023-11-10,TCS,TCS.NS,3238.9509230792783,3248.120464143148,3223.765403114512,3234.535888671875,1338557.0
2023-11-13,TCS,TCS.NS,3256.416580383934,3256.416580383934,3228.277104570128,3232.692138671875,1030990.0
2023-11-15,TCS,TCS.NS,3282.712567265491,3311.725242726036,3256.4651809422935,3303.283447265625,2059802.0
2023-11-16,TCS,TCS.NS,3328.2694142210626,3424.6229107125264,3312.8896400222175,3394.0576171875,3951984.0
2023-11-17,TCS,TCS.NS,3394.057878846559,3419.9169947305995,3388.915099144415,3398.521240234375,2021292.0
2023-11-20,TCS,TCS.NS,3387.653493546394,3429.0378374559446,3387.653493546394,3415.162353515625,1475621.0
2023-11-21,TCS,TCS.NS,3415.1622294943054,3434.035037985227,3397.114056628635,3406.041015625,1807236.0
2023-11-22,TCS,TCS.NS,3396.1439107066954,3427.824987000951,3377.804828347359,3425.399169921875,1798051.0
2023-11-23,TCS,TCS.NS,3425.25328759108,3438.8378615362003,3396.1434862801075,3404.148681640625,2729804.0
2023-11-24,TCS,TCS.NS,3390.5643912494115,3400.5588045812483,3350.53841109944,3354.516845703125,1989733.0
2023-11-28,TCS,TCS.NS,3354.5168681622845,3377.9501655757736,3331.131897571743,3367.179443359375,1689195.0
2023-11-29,TCS,TCS.NS,3377.707636711802,3413.6097287998045,3372.6619846624567,3409.48583984375,1441634.0
2023-11-30,TCS,TCS.NS,3395.610046760085,3412.2996202124623,3377.707564817038,3384.11181640625,3266235.0
2023-12-01,TCS,TCS.NS,3396.143785633172,3412.5907774443576,3386.489081393253,3407.447998046875,1172141.0
2023-12-04,TCS,TCS.NS,3439.468841218076,3442.5255128152107,3394.2031901727914,3408.224365234375,1625213.0
2023-12-05,TCS,TCS.NS,3433.0159043966464,3433.0159043966464,3398.860451539939,3426.805908203125,1377656.0
2023-12-06,TCS,TCS.NS,3427.7764215249854,3505.645144341894,3420.5472976156907,3497.15478515625,1896572.0
2023-12-07,TCS,TCS.NS,3498.0278932478222,3522.8197888025034,3485.1225002430124,3507.634033203125,1967653.0
2023-12-08,TCS,TCS.NS,3525.197090292315,3536.8410113172276,3495.165524694797,3519.083984375,1641155.0
2023-12-11,TCS,TCS.NS,3515.396444856869,3544.6033727717618,3507.7309588201256,3534.802978515625,1102503.0
2023-12-12,TCS,TCS.NS,3530.970488905042,3588.656366966414,3523.2564386013037,3563.136962890625,2236866.0
2023-12-13,TCS,TCS.NS,3535.4340618974347,3541.6926220283585,3457.274195147135,3486.917724609375,3850968.0
2023-12-14,TCS,TCS.NS,3522.2862354018253,3568.8619211592045,3519.9575458724316,3558.430908203125,3290396.0
2023-12-15,TCS,TCS.NS,3557.897102757953,3780.3445136912032,3557.897102757953,3746.431640625,8531230.0
2023-12-18,TCS,TCS.NS,3743.617841274432,3812.413915155438,3716.497018281129,3744.68505859375,2521612.0
2023-12-19,TCS,TCS.NS,3730.9066415757507,3740.7070372652865,3677.538666208607,3702.961181640625,2004435.0
2023-12-20,TCS,TCS.NS,3713.6829184719973,3783.1098422812192,3654.7841342747074,3667.883544921875,2586083.0
2023-12-21,TCS,TCS.NS,3644.789838029213,3693.742774963741,3632.2727177698935,3675.112548828125,1517562.0
2023-12-22,TCS,TCS.NS,3687.241456099634,3731.8279205382373,3650.3690415386377,3710.529296875,2413058.0
2023-12-26,TCS,TCS.NS,3706.5028160720394,3720.2328451421417,3677.6839214166666,3682.923828125,1285231.0
2023-12-27,TCS,TCS.NS,3686.2714356682204,3704.9016624571404,3656.191305500883,3698.109375,1293976.0
2023-12-28,TCS,TCS.NS,3710.529500738545,3724.1140752705373,3679.576172099119,3687.14453125,1682889.0
2023-12-29,TCS,TCS.NS,3679.479039650874,3709.1711329888067,3653.6682533167923,3680.83740234375,1574996.0
2024-01-01,TCS,TCS.NS,3677.538704337261,3718.2924314037955,3661.043148143664,3698.0126953125,825907.0
2024-01-02,TCS,TCS.NS,3698.012444542969,3698.012444542969,3655.463520958684,3670.940185546875,1344068.0
2024-01-03,TCS,TCS.NS,3655.2209469515005,3659.9271265500897,3577.64336897667,3582.203857421875,1803075.0
2024-01-04,TCS,TCS.NS,3591.9070128374906,3608.645149116668,3542.662930740779,3557.994140625,3598144.0
2024-01-05,TCS,TCS.NS,3565.9511553490497,3636.5424333222863,3565.805701080782,3626.984619140625,1963127.0
2024-01-08,TCS,TCS.NS,3626.9841625752906,3628.7793617710286,3563.4277622287427,3569.15283203125,1067805.0
2024-01-09,TCS,TCS.NS,3599.8640361952075,3641.006036617692,3573.471193354034,3580.408935546875,1370944.0
2024-01-10,TCS,TCS.NS,3580.505989583693,3618.5913175216765,3578.565335930802,3602.8720703125,1292227.0
2024-01-11,TCS,TCS.NS,3613.497023720243,3661.043037190246,3597.001468026568,3624.704345703125,1777909.0
2024-01-12,TCS,TCS.NS,3733.81754078814,3789.3687503022047,3708.201007927904,3767.5849609375,6813450.0
2024-01-15,TCS,TCS.NS,3842.4944820079345,3847.346116454914,3769.7199653032385,3787.962158203125,2801505.0
2024-01-16,TCS,TCS.NS,3783.303926653488,3783.303926653488,3741.1432775430862,3746.72265625,1432672.0
2024-01-17,TCS,TCS.NS,3705.678250807821,3793.9294306898973,3699.4196899865615,3769.331787109375,3458696.0
2024-01-18,TCS,TCS.NS,3782.33400921486,3792.81358642979,3747.4022430958926,3786.797607421875,2239110.0
2024-01-19,TCS,TCS.NS,3836.7873325006367,3854.828547294304,3807.658918491698,3834.890869140625,2941975.0
2024-01-23,TCS,TCS.NS,3793.021529808284,3825.991545051423,3737.3419188899447,3752.416748046875,2618854.0
2024-01-24,TCS,TCS.NS,3773.570326867422,3777.1201111922514,3701.211238257574,3736.418212890625,2657709.0
2024-01-25,TCS,TCS.NS,3734.570146060019,3755.0914608833264,3675.0489302993396,3705.7822265625,2205154.0
2024-01-29,TCS,TCS.NS,3696.542838242831,3715.216128362602,3677.1401208727275,3696.7373046875,1646747.0
2024-01-30,TCS,TCS.NS,3703.010685194557,3742.253969987769,3683.121681091469,3696.300048828125,1411621.0
2024-01-31,TCS,TCS.NS,3706.6578814563027,3728.8325198298085,3692.312477265513,3711.277587890625,2459358.0
2024-02-01,TCS,TCS.NS,3715.216282824203,3797.7873560173143,3700.6764131851514,3748.429443359375,2363107.0
2024-02-02,TCS,TCS.NS,3768.7564289471684,3875.10678784539,3765.7900437431695,3857.50341796875,2826510.0
2024-02-05,TCS,TCS.NS,3873.7449132659613,3911.67512958968,3853.41830257255,3864.31103515625,1691523.0
2024-02-06,TCS,TCS.NS,3887.3613854413798,4036.0672088611577,3880.5533970255456,4022.548583984375,4474396.0
2024-02-07,TCS,TCS.NS,4039.0820610027527,4041.027200449419,3962.2003768845075,3971.39111328125,2124267.0
2024-02-08,TCS,TCS.NS,3977.8097797271807,4043.9445144512515,3973.9681771841665,4020.7001953125,2345173.0
2024-02-09,TCS,TCS.NS,4023.0829671480524,4069.961016230209,3987.5357348811417,4020.3115234375,2100596.0
2024-02-12,TCS,TCS.NS,4016.712676589731,4045.500833365555,3992.933158561447,4007.66796875,1013716.0
2024-02-13,TCS,TCS.NS,4012.287867137159,4055.615657406954,3969.543238778533,4035.677978515625,1257415.0
2024-02-14,TCS,TCS.NS,3994.3436924832126,4002.026898009872,3938.4209356490796,3987.633056640625,1391283.0
2024-02-15,TCS,TCS.NS,4014.767486410783,4032.565320923148,3971.001852474619,3990.64794921875,1091582.0
2024-02-16,TCS,TCS.NS,4000.4223420557987,4034.1707007993286,3987.633145403081,4015.059326171875,1307556.0
2024-02-19,TCS,TCS.NS,4009.9531672226553,4015.059157963777,3943.769991476078,3991.231201171875,772291.0
2024-02-20,TCS,TCS.NS,3970.126790678697,3985.59055363256,3900.0044216853503,3920.087890625,1193648.0
2024-02-21,TCS,TCS.NS,3902.9224569250673,3951.891439444616,3871.4112915974815,3882.01220703125,1885939.0
2024-02-22,TCS,TCS.NS,3862.074308087051,3982.6242758305775,3862.074308087051,3974.98974609375,2982052.0
2024-02-23,TCS,TCS.NS,4016.7127903511646,4016.7127903511646,3935.4058698837393,3940.94970703125,2538072.0
2024-02-26,TCS,TCS.NS,3925.2910661086835,3938.9070410654526,3873.501732790971,3891.2998046875,1379284.0
2024-02-27,TCS,TCS.NS,3889.305953167398,4010.8771570048384,3889.305953167398,3991.814697265625,2960475.0
2024-02-28,TCS,TCS.NS,3983.256710254891,4040.929905710048,3976.8376550125004,4005.96630859375,1939225.0
2024-02-29,TCS,TCS.NS,3986.5631905150553,4024.590760669227,3953.0582119210476,3982.770263671875,3772719.0
2024-03-01,TCS,TCS.NS,3994.5381419656173,4026.4382356164633,3974.6975792079206,3982.04052734375,2043265.0
2024-03-04,TCS,TCS.NS,3992.398627973585,4004.944682155846,3964.0967546589172,3968.76513671875,1749271.0
2024-03-05,TCS,TCS.NS,3950.5780066427474,3952.5231459862443,3870.8272935593636,3902.046875,2070859.0
2024-03-06,TCS,TCS.NS,3884.491922362945,3960.3036803464424,3849.86834727239,3952.81494140625,1744204.0
2024-03-07,TCS,TCS.NS,3953.495769104749,4010.8773805136493,3926.944569218317,3995.89990234375,2688905.0
2024-03-11,TCS,TCS.NS,3976.8376535210296,4039.0821166722512,3976.8376535210296,4009.27294921875,2304068.0
2024-03-12,TCS,TCS.NS,4009.2726031998714,4113.921192818716,4008.007977718715,4077.255126953125,4039801.0
2024-03-13,TCS,TCS.NS,4089.6555531194454,4124.668062016544,4018.560613686994,4035.191650390625,2837260.0
2024-03-14,TCS,TCS.NS,4039.5200133888384,4109.10718896528,3973.919993872695,4092.1845703125,2919608.0
2024-03-15,TCS,TCS.NS,4077.595761278169,4122.7228997396605,4062.4235791961696,4103.5146484375,3373143.0
2024-03-18,TCS,TCS.NS,4099.6242043308575,4138.040705385616,4004.896015694858,4038.595458984375,1526904.0
2024-03-19,TCS,TCS.NS,3940.1226473159663,3946.687492208131,3857.794724497652,3868.201171875,8931209.0
2024-03-20,TCS,TCS.NS,3876.6627036313866,3907.78493306345,3851.570358663032,3861.976806640625,1817913.0
2024-03-21,TCS,TCS.NS,3880.6019849960817,3898.4484974722936,3839.705379451114,3863.970947265625,3829582.0
2024-03-22,TCS,TCS.NS,3790.103935402895,3829.979291151296,3749.2560100020937,3803.62255859375,5852485.0
2024-03-26,TCS,TCS.NS,3768.7074918273493,3838.440690058343,3765.254821991244,3771.138916015625,3440925.0
2024-03-27,TCS,TCS.NS,3781.8371355577046,3788.158838368847,3724.3581734819704,3735.542724609375,1968575.0
2024-03-28,TCS,TCS.NS,3744.490645526798,3807.6103232125056,3735.153881557504,3769.971923828125,4311783.0
2024-04-01,TCS,TCS.NS,3790.7849991059966,3825.408576562606,3781.3997961643163,3809.3125,1569676.0
2024-04-02,TCS,TCS.NS,3783.2959977168784,3802.6016005490583,3766.76231340809,3777.26611328125,2142666.0
2024-04-03,TCS,TCS.NS,3745.365904713473,3871.799965376353,3745.365904713473,3839.0244140625,3973090.0
2024-04-04,TCS,TCS.NS,3866.8397293202797,3918.1427803858774,3827.304866462404,3893.48828125,3394637.0
2024-04-05,TCS,TCS.NS,3868.8824323541658,3892.224106154191,3851.8624618749805,3870.09814453125,1636819.0
2024-04-08,TCS,TCS.NS,3873.7450929274473,3922.0330832785467,3851.375989955484,3863.581787109375,2302538.0
2024-04-09,TCS,TCS.NS,3874.717608938137,3905.694048254169,3817.384673734395,3838.294921875,1876992.0
2024-04-10,TCS,TCS.NS,3847.8747588285305,3880.7476629694565,3810.528176426063,3875.349853515625,2101965.0
2024-04-12,TCS,TCS.NS,3862.0743563623423,3903.262778963109,3837.2738285136293,3891.640380859375,4354821.0
2024-04-15,TCS,TCS.NS,3891.6404475062823,3952.717874429233,3811.549472195389,3833.091796875,4200329.0
2024-04-16,TCS,TCS.NS,3794.966612030053,3820.934173085947,3756.8906068381593,3766.567626953125,3051420.0
2024-04-18,TCS,TCS.NS,3770.458288138839,3828.0343673129205,3744.393372498665,3756.064208984375,3476284.0
2024-04-19,TCS,TCS.NS,3732.722463560279,3746.873400013286,3696.6400331481464,3721.24609375,2957749.0
2024-04-22,TCS,TCS.NS,3731.7499984522474,3771.6253567885888,3707.4357555642346,3758.593017578125,1728883.0
2024-04-23,TCS,TCS.NS,3770.7014052583304,3788.1589838956156,3754.7026811719675,3768.415771484375,1807586.0
2024-04-24,TCS,TCS.NS,3783.296070139264,3791.0766276099876,3719.54407987477,3725.963134765625,1317312.0
2024-04-25,TCS,TCS.NS,3706.657601197812,3767.394531605907,3706.4631347461445,3746.532958984375,2856271.0
2024-04-26,TCS,TCS.NS,3749.401962592489,3770.4582389436573,3698.2449391305313,3716.529296875,2039178.0
2024-04-29,TCS,TCS.NS,3732.7226089474875,3771.4309315368455,3714.4382506071906,3764.039306640625,1110693.0
2024-04-30,TCS,TCS.NS,3765.789938541982,3775.272493268424,3705.490616178965,3715.848388671875,2203078.0
2024-05-02,TCS,TCS.NS,3674.417045390118,3764.9147045184022,3674.417045390118,3757.32861328125,2491044.0
2024-05-03,TCS,TCS.NS,3783.4417525141935,3786.7973077825845,3693.4306208015673,3737.97412109375,2962234.0
2024-05-06,TCS,TCS.NS,3747.310970665456,3831.875856708849,3747.310970665456,3813.494384765625,2053831.0
2024-05-07,TCS,TCS.NS,3822.977257549098,3878.608200295267,3806.1517532235525,3869.806396484375,2062112.0
2024-05-08,TCS,TCS.NS,3852.348644505229,3875.0095663734273,3830.563177847568,3867.861083984375,1247685.0
2024-05-09,TCS,TCS.NS,3853.32122962492,3862.074357102614,3802.7962801729855,3851.570556640625,1726486.0
2024-05-10,TCS,TCS.NS,3853.9048405813305,3864.6031074267457,3778.4820118323983,3787.089111328125,1672489.0
2024-05-13,TCS,TCS.NS,3777.9467919329823,3846.512952013115,3763.844532058345,3839.510498046875,931326.0
2024-05-14,TCS,TCS.NS,3828.034438772876,3837.5656695695525,3786.1165886350204,3794.18896484375,1058317.0
2024-05-15,TCS,TCS.NS,3797.3982523912305,3819.2323938552713,3769.1937321404057,3773.959228515625,1115021.0
2024-05-16,TCS,TCS.NS,3811.871212722825,3829.8964642714295,3765.240327516879,3821.5205078125,2599399.0
2024-05-17,TCS,TCS.NS,3839.203193497598,3840.1828319751426,3752.0153689961217,3756.031982421875,2765804.0
2024-05-21,TCS,TCS.NS,3752.6034232070624,3766.465212644621,3732.471803718336,3742.4150390625,1908117.0
2024-05-22,TCS,TCS.NS,3756.913769110757,3763.0365099339497,3739.8191245663174,3753.974853515625,1311168.0
2024-05-23,TCS,TCS.NS,3762.742320348681,3825.488211966575,3747.6069538740417,3814.17333984375,2095742.0
2024-05-24,TCS,TCS.NS,3799.2830150964464,3804.720056608894,3766.0243358337225,3771.118408203125,1309452.0
2024-05-27,TCS,TCS.NS,3776.5065844447445,3828.770396397948,3763.134613996444,3768.718505859375,1841538.0
2024-05-28,TCS,TCS.NS,3779.445174822596,3791.2008363305977,3752.0152979705917,3761.713623046875,1801993.0
2024-05-29,TCS,TCS.NS,3770.5305466531386,3770.5305466531386,3722.6263194210433,3726.201904296875,1568095.0
2024-05-30,TCS,TCS.NS,3700.094707884028,3717.140322546408,3639.7979088533293,3660.027587890625,2919230.0
2024-05-31,TCS,TCS.NS,3663.8479428095284,3673.4484478197846,3579.354123272811,3596.203857421875,10956800.0
2024-06-03,TCS,TCS.NS,3656.794715687024,3675.162937939019,3620.743970313197,3627.45458984375,2156773.0
2024-06-04,TCS,TCS.NS,3624.662599627776,3668.7463339475735,3518.3718179900425,3639.357177734375,3395997.0
2024-06-05,TCS,TCS.NS,3640.336560281449,3706.756096486479,3624.662344736642,3670.16650390625,2799670.0
2024-06-06,TCS,TCS.NS,3704.013180177749,3761.713792341841,3665.317459305752,3752.4072265625,4328036.0
2024-06-07,TCS,TCS.NS,3759.1669041268424,3835.2847685577945,3759.1669041268424,3814.663330078125,4552445.0
2024-06-10,TCS,TCS.NS,3815.691783133879,3826.369746628105,3763.6728854931707,3780.130859375,1734661.0
2024-06-11,TCS,TCS.NS,3766.7099983889166,3800.9483158199455,3762.7914444244025,3773.66552734375,1419898.0
2024-06-12,TCS,TCS.NS,3795.5113826278625,3814.2225740099775,3749.5174019913065,3753.6318359375,2177001.0
2024-06-13,TCS,TCS.NS,3778.2699195397627,3810.7938708088977,3773.5676067752893,3799.18505859375,1932323.0
2024-06-14,TCS,TCS.NS,3809.8142929599544,3809.8142929599544,3750.0563418489855,3754.02392578125,1860730.0
2024-06-18,TCS,TCS.NS,3748.1459390773957,3763.7711253531625,3717.7771455099964,3737.4189453125,1774045.0
2024-06-19,TCS,TCS.NS,3749.713320041751,3755.7872702574973,3715.7199109177072,3724.291748046875,1509050.0
2024-06-20,TCS,TCS.NS,3718.7078233814937,3732.3737329069522,3703.082636815265,3710.135986328125,2846526.0
2024-06-21,TCS,TCS.NS,3749.0763513887523,3798.8420325256525,3720.715866070661,3733.1572265625,4642195.0
2024-06-24,TCS,TCS.NS,3731.1980908539826,3778.465647895979,3714.103447073741,3739.084228515625,1702154.0
2024-06-25,TCS,TCS.NS,3739.280015679649,3769.305838922121,3715.670633038322,3760.293212890625,1338808.0
2024-06-26,TCS,TCS.NS,3766.220118963664,3788.212954904168,3762.7913842995013,3777.339111328125,1639845.0
2024-06-27,TCS,TCS.NS,3752.9950629497644,3861.734935564597,3740.357822070456,3854.044677734375,4526556.0
2024-06-28,TCS,TCS.NS,3838.027726477141,3879.368422948388,3818.4839864227138,3824.655517578125,2731571.0
2024-07-01,TCS,TCS.NS,3804.915856909854,3920.219258189819,3804.915856909854,3897.19775390625,2658723.0
2024-07-02,TCS,TCS.NS,3912.284647133711,3941.4776848729957,3901.4595932166394,3935.599853515625,2307449.0
2024-07-03,TCS,TCS.NS,3938.1466812760073,3944.122571659196,3874.470180210599,3884.511474609375,1821198.0
2024-07-04,TCS,TCS.NS,3918.407163657249,3964.9399925707075,3901.0185802211668,3939.077392578125,2518001.0
2024-07-05,TCS,TCS.NS,3928.3503724029933,3944.759317225375,3906.798325472104,3930.11376953125,1668616.0
2024-07-08,TCS,TCS.NS,3940.106215968834,3949.167872482437,3897.051149881357,3911.892578125,1758882.0
2024-07-09,TCS,TCS.NS,3903.8593018588867,3925.3623184354674,3894.160976676417,3904.34912109375,1305801.0
2024-07-10,TCS,TCS.NS,3902.5860570627137,3921.787068375789,3822.5496350896506,3829.553955078125,2669716.0
2024-07-11,TCS,TCS.NS,3850.9590262250354,3898.9613137562046,3816.2799182478925,3843.8076171875,4872189.0
2024-07-12,TCS,TCS.NS,3898.9613209892245,4114.4330054282855,3890.4385136742408,4098.7587890625,13509164.0
2024-07-15,TCS,TCS.NS,4149.455043182372,4153.667297454993,4072.4060914203146,4084.30908203125,4848030.0
2024-07-16,TCS,TCS.NS,4087.051745925721,4109.142402353893,4060.5034474020554,4093.37060546875,2029521.0
2024-07-18,TCS,TCS.NS,4075.296134549774,4236.93648604033,4075.296134549774,4227.6787109375,5613364.0
2024-07-19,TCS,TCS.NS,4239.314154865978,4279.916382656846,4207.745724985431,4224.58544921875,3903354.0
2024-07-22,TCS,TCS.NS,4222.1803148836,4241.818590319842,4187.862236778732,4209.80810546875,1896386.0
2024-07-23,TCS,TCS.NS,4205.536980663162,4282.8137917236645,4189.13882773974,4224.537109375,2365208.0
2024-07-24,TCS,TCS.NS,4209.955327580733,4260.622174468574,4190.9062961576155,4228.3662109375,1809793.0
2024-07-25,TCS,TCS.NS,4217.319636983082,4264.4514978853385,4196.896022372138,4244.322265625,2810342.0
2024-07-26,TCS,TCS.NS,4271.324703991635,4342.464545151934,4258.608729472141,4308.490234375,3552210.0
2024-07-29,TCS,TCS.NS,4335.149576043135,4350.860197383269,4291.945367357768,4301.86279296875,1746803.0
2024-07-30,TCS,TCS.NS,4311.681741041037,4318.456850304975,4249.035353541636,4286.3974609375,1797906.0
2024-07-31,TCS,TCS.NS,4271.32489689292,4334.167378134563,4266.415328045917,4306.03564453125,2330091.0
2024-08-01,TCS,TCS.NS,4319.831452135074,4339.3714407578755,4286.102617400063,4317.5732421875,2202244.0
2024-08-02,TCS,TCS.NS,4286.053969556137,4318.457126714295,4192.772153494779,4205.5859375,2811282.0
2024-08-05,TCS,TCS.NS,4162.332736944009,4162.332736944009,4036.156809438158,4079.90087890625,2787771.0
2024-08-06,TCS,TCS.NS,4095.5133106272006,4181.234188453704,4085.546502593992,4095.7587890625,2203067.0
2024-08-07,TCS,TCS.NS,4151.531513665411,4168.175144224216,4104.694033994683,4124.47998046875,1237666.0
2024-08-08,TCS,TCS.NS,4105.381347258672,4155.458948002559,4084.7611587170704,4097.083984375,2441283.0
2024-08-09,TCS,TCS.NS,4140.730092096512,4176.717133478339,4129.486988399369,4152.267578125,1302536.0
2024-08-12,TCS,TCS.NS,4153.494944715224,4162.332168001852,4110.634507665087,4119.76611328125,936912.0
2024-08-13,TCS,TCS.NS,4136.802982285547,4157.423172797769,4107.345567268085,4121.04345703125,1495593.0
2024-08-14,TCS,TCS.NS,4132.875360818273,4228.317578037032,4112.40236132334,4217.5654296875,3226545.0
2024-08-16,TCS,TCS.NS,4271.32496210224,4346.932323500371,4246.875404760914,4336.18017578125,3457058.0
2024-08-19,TCS,TCS.NS,4341.040916446269,4412.966102406389,4310.945354320212,4408.79296875,2055210.0
2024-08-20,TCS,TCS.NS,4423.5214046887,4482.436229168461,4418.611835982054,4441.490234375,2212298.0
2024-08-21,TCS,TCS.NS,4436.286551737751,4477.5269313687795,4411.29665372891,4469.1806640625,1896990.0
2024-08-22,TCS,TCS.NS,4477.526680850177,4478.459690688716,4415.862689393936,4420.57568359375,1829872.0
2024-08-23,TCS,TCS.NS,4418.611731898268,4424.503214207465,4374.425614579285,4383.16455078125,1809253.0
2024-08-26,TCS,TCS.NS,4407.810646937247,4469.818401872383,4403.882992094799,4421.017578125,1844164.0
2024-08-27,TCS,TCS.NS,4423.521595654713,4428.431164573309,4405.650573010988,4415.8134765625,930697.0
2024-08-28,TCS,TCS.NS,4417.384467523588,4479.981468869434,4376.6839509469255,4424.55224609375,1848058.0
2024-08-29,TCS,TCS.NS,4379.335784660146,4473.599514554176,4379.335784660146,4430.19873046875,2133641.0
2024-08-30,TCS,TCS.NS,4418.6122679625305,4509.193819455762,4406.6327273671195,4471.39013671875,3637222.0
2024-09-02,TCS,TCS.NS,4493.237111558238,4505.020076011625,4430.394634473508,4439.28076171875,1216500.0
2024-09-03,TCS,TCS.NS,4439.281131802064,4473.500923144872,4414.586095966468,4430.73876953125,1717263.0
2024-09-04,TCS,TCS.NS,4395.979094770648,4405.847136492228,4356.457065075125,4398.2373046875,1265505.0
2024-09-05,TCS,TCS.NS,4399.955543002937,4417.629990620445,4373.591062750139,4394.9970703125,1688793.0
2024-09-06,TCS,TCS.NS,4393.033151008172,4437.219269128685,4359.696987890559,4376.14404296875,1649179.0
2024-09-09,TCS,TCS.NS,4374.425840570686,4409.03830092537,4350.3689532319695,4369.07421875,1184938.0
2024-09-10,TCS,TCS.NS,4362.102763319449,4457.839350275992,4360.1389358947,4426.31982421875,1385591.0
2024-09-11,TCS,TCS.NS,4439.674113958071,4467.069411676029,4390.381851958678,4398.33544921875,1325919.0
2024-09-12,TCS,TCS.NS,4428.676737874571,4450.622607300757,4351.154451209502,4435.9921875,2742216.0
2024-09-13,TCS,TCS.NS,4448.069777598077,4464.762313187297,4423.521931143341,4440.8037109375,1458786.0
2024-09-16,TCS,TCS.NS,4445.123383881834,4463.828648356052,4413.162284266815,4431.6220703125,1155120.0
2024-09-17,TCS,TCS.NS,4431.62230848725,4453.764272150941,4385.226883000954,4424.15966796875,1699364.0
2024-09-18,TCS,TCS.NS,4415.715125527233,4415.715125527233,4242.84939817985,4267.54443359375,2961779.0
2024-09-19,TCS,TCS.NS,4310.650337218327,4342.219248359466,4204.35817203477,4218.44873046875,2927551.0
2024-09-20,TCS,TCS.NS,4238.823093407437,4252.3737899385205,4151.040105806238,4207.40185546875,5447908.0
2024-09-23,TCS,TCS.NS,4222.22911114853,4231.459004478235,4176.0791650499295,4191.298828125,1702319.0
2024-09-24,TCS,TCS.NS,4174.753342987435,4213.39174349326,4163.314144118252,4194.0478515625,3012026.0
2024-09-25,TCS,TCS.NS,4175.4412618287715,4212.017551040905,4163.314530454997,4197.43603515625,2713073.0
2024-09-26,TCS,TCS.NS,4182.953033998253,4238.725549338179,4182.953033998253,4214.865234375,3964251.0
2024-09-27,TCS,TCS.NS,4256.596112539378,4298.818403851764,4222.2780351461415,4230.77197265625,3012477.0
2024-09-30,TCS,TCS.NS,4209.365945175714,4221.001718965056,4183.001465184691,4191.298828125,2503416.0
